,Unnamed: 0,Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $,Dates,Time,Year,Month,Date,DateAPIFormat,Sunrise,Sunset,Day_Length,dateJoinFormat,date_time,wind_gust_set_1,weather_condition_set_1d,pressure_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,peak_wind_speed_set_1,air_temp_set_1
3783,9313,2023-01-26 07:00:00,26,7,29.055,48.68,3.08,0.0,21538.04,21.0,10.4,9.433441558,15.80519481,-19.625,-19.625,-0.403142975,-38044.34,2023-01-26,07:00:00,2023,1,01/2/223,20230126,2023-01-26 07:02:54-08:00,2023-01-27T01:25:34+00:00,37360,01/26/2023 07:00:00,2023-01-26 07:00:00-08:00,,,90064.98,310.0,68.34,5.144,,-3.0
3784,9314,2022-12-14 09:00:00,14,9,29.06,51.13,7.16,0.0,14849.55,24.1,5.8,4.058659218,7.141061453,-22.07,-22.07,-0.431644827,-26560.0775,2022-12-14,09:00:00,2022,12,12/1/222,20221214,2022-12-14 07:00:16-08:00,2022-12-15T00:52:42+00:00,35546,12/14/2022 09:00:00,2022-12-14 09:00:00-08:00,,,88610.88,340.0,50.68,4.116,,0.0
3785,9316,2023-02-08 08:00:00,8,8,29.0625,32.51,2.35,0.0,16519.94,28.9,9.2,12.36702128,13.83404255,-3.4475,-3.4475,-0.106044294,-38665.045,2023-02-08,08:00:00,2023,2,02/0/223,20230208,2023-02-08 06:53:00-08:00,2023-02-09T01:38:41+00:00,38741,02/08/2023 08:00:00,2023-02-08 08:00:00-08:00,,,89352.77,310.0,51.56,3.601,,3.0
3786,9323,2022-10-25 08:00:00,25,8,29.075,40.46,4.81,0.0,13000.39,35.1,6.9,6.044698545,8.411642412,-11.385,-11.385,-0.281389026,-24210.6275,2022-10-25,08:00:00,2022,10,10/2/222,20221025,2022-10-25 07:15:15-07:00,2022-10-26T01:16:12+00:00,39657,10/25/2022 08:00:00,2022-10-25 08:00:00-07:00,,,89115.37,300.0,70.47,4.116,,7.0
3787,9327,2022-11-01 12:00:00,1,12,29.0875,35.04,5.08,0.0,13760.76,64.9,19.6,5.725885827,6.897637795,-5.9525,-5.9525,-0.169877283,-24738.26,2022-11-01,12:00:00,2022,11,11/0/222,20221101,2022-11-01 07:21:39-07:00,2022-11-02T01:08:52+00:00,38833,11/01/2022 12:00:00,2022-11-01 12:00:00-07:00,,,89204.39,200.0,40.63,9.26,,22.0
3788,9330,2022-12-21 19:00:00,21,19,29.0925,35.08,5.26,0.0,18524.15,43.0,5.8,5.530893536,6.669201521,-5.9875,-5.9875,-0.1706813,-27169.8675,2022-12-21,19:00:00,2022,12,12/2/222,20221221,2022-12-21 07:04:21-08:00,2022-12-22T00:55:28+00:00,35467,12/21/2022 19:00:00,2022-12-21 19:00:00-08:00,,,88284.45,220.0,47.75,2.058,,3.0
3789,9334,2022-12-21 12:00:00,21,12,29.1075,25.73,5.26,0.0,18338.76,46.0,20.7,5.533745247,4.891634981,3.3775,3.3775,0.131267003,-27122.8475,2022-12-21,12:00:00,2022,12,12/2/222,20221221,2022-12-21 07:04:21-08:00,2022-12-22T00:55:28+00:00,35467,12/21/2022 12:00:00,2022-12-21 12:00:00-08:00,,,88551.53,240.0,30.39,6.688,,13.0
3790,9338,2022-10-19 15:00:00,19,15,29.125,38.13,6.0,0.0,13081.08,75.0,10.4,4.854166667,6.355,-9.005,-9.005,-0.236165749,-23330.1175,2022-10-19,15:00:00,2022,10,10/1/222,20221019,2022-10-19 07:10:00-07:00,2022-10-20T01:23:12+00:00,40392,10/19/2022 15:00:00,2022-10-19 15:00:00-07:00,,,89412.12,320.0,13.12,4.63,,24.0
3791,9342,2022-03-19 10:00:00,19,10,29.145,34.99,4.87,0.0,14481.58,48.9,5.8,5.984599589,7.184804928,-5.845,-5.845,-0.167047728,-6379.31,2022-03-19,10:00:00,2022,3,03/1/222,20220319,2022-03-19 07:04:52-07:00,2022-03-20T02:13:50+00:00,43738,03/19/2022 10:00:00,2022-03-19 10:00:00-07:00,,,89560.5,210.0,24.47,3.087,,14.0
3792,9343,2022-03-19 09:00:00,19,9,29.1525,33.91,4.87,0.0,14823.84,39.0,7.0,5.98613963,6.963039014,-4.7575,-4.7575,-0.140297847,-6373.465,2022-03-19,09:00:00,2022,3,03/1/222,20220319,2022-03-19 07:04:52-07:00,2022-03-20T02:13:50+00:00,43738,03/19/2022 09:00:00,2022-03-19 09:00:00-07:00,,,89560.5,230.0,26.11,4.116,,13.0
3793,9347,2022-12-20 02:00:00,20,2,29.185,33.29,5.98,0.0,14521.36,26.1,8.1,4.880434783,5.566889632,-4.105,-4.105,-0.123310303,-27365.845,2022-12-20,02:00:00,2022,12,12/2/222,20221220,2022-12-20 07:03:51-08:00,2022-12-21T00:55:00+00:00,35469,12/20/2022 02:00:00,2022-12-20 02:00:00-08:00,,,90035.3,360.0,85.93,4.63,,-4.0
3794,9349,2022-11-17 16:00:00,17,16,29.1975,34.11,5.74,0.0,13827.6,53.1,12.7,5.086672474,5.942508711,-4.9125,-4.9125,-0.144019349,-25682.6825,2022-11-17,16:00:00,2022,11,11/1/222,20221117,2022-11-17 06:36:59-08:00,2022-11-18T00:56:26+00:00,37167,11/17/2022 16:00:00,2022-11-17 16:00:00-08:00,,,89649.52,10.0,51.85,6.173,,4.0
3795,9354,2022-09-18 07:00:00,18,7,29.2175,5.9,8.07,0.0,14330.49,66.0,11.5,3.620508055,0.73110285,23.3175,23.3175,3.952118644,-22862.9075,2022-09-18,07:00:00,2022,9,09/1/222,20220918,2022-09-18 06:45:47-07:00,2022-09-19T02:05:39+00:00,44392,09/18/2022 07:00:00,2022-09-18 07:00:00-07:00,,,89174.72,220.0,73.32,5.144,,22.0
3796,9363,2023-03-06 16:00:00,6,16,29.25,25.38,2.67,0.0,15756.65,71.1,5.8,10.95505618,9.505617978,3.87,3.87,0.15248227,-38616.63,2023-03-06,16:00:00,2023,3,03/0/223,20230306,2023-03-06 06:23:01-08:00,2023-03-07T02:02:49+00:00,41988,03/06/2023 16:00:00,2023-03-06 16:00:00-08:00,,,88877.96,110.0,16.74,7.202,,20.0
3797,9367,2022-12-01 16:00:00,1,16,29.2525,9.56,6.8,0.0,16709.23,55.9,23.0,4.301838235,1.405882353,19.6925,19.6925,2.059884937,-26936.775,2022-12-01,16:00:00,2022,12,12/0/222,20221201,2022-12-01 06:50:04-08:00,2022-12-02T00:51:35+00:00,36091,12/01/2022 16:00:00,2022-12-01 16:00:00-08:00,,,88937.31,180.0,49.8,6.688,,10.0
3798,9369,2022-09-28 00:00:00,28,24,29.255,24.9,6.74,-0.08,14957.29,69.1,10.4,4.340504451,3.694362018,4.355,4.355,0.174899598,-26137.2925,2022-09-28,00:00:00,2022,9,09/2/222,20220928,2022-09-28 06:53:10-07:00,2022-09-29T01:51:17+00:00,43087,09/28/2022 00:00:00,2022-09-28 00:00:00-07:00,,,89797.9,170.0,45.07,3.601,,17.0
3799,9372,2023-01-29 23:00:00,29,23,29.265,18.78,2.79,0.0,19985.67,14.0,15.0,10.48924731,6.731182796,10.485,10.485,0.558306709,-37931.07,2023-01-29,23:00:00,2023,1,01/2/223,20230129,2023-01-29 07:01:00-08:00,2023-01-30T01:28:36+00:00,37656,01/29/2023 23:00:00,2023-01-29 23:00:00-08:00,,light snow,89560.5,20.0,85.11,6.173,,-11.0
3800,9380,2022-11-12 11:00:00,12,11,29.31,38.83,4.63,0.0,15681.29,42.1,15.0,6.330453564,8.386609071,-9.52,-9.52,-0.245171259,-25523.7225,2022-11-12,11:00:00,2022,11,11/1/222,20221112,2022-11-12 06:32:09-08:00,2022-11-13T00:59:36+00:00,37647,11/12/2022 11:00:00,2022-11-12 11:00:00-08:00,,,89649.52,220.0,29.19,3.601,,9.0
3801,9384,2022-11-07 06:00:00,7,6,29.3225,28.41,3.94,0.0,11724.24,39.0,5.8,7.442258883,7.210659898,0.9125,0.9125,0.032118972,-24151.715,2022-11-07,06:00:00,2022,11,11/0/222,20221107,2022-11-07 06:27:20-08:00,2022-11-08T01:03:27+00:00,38167,11/07/2022 06:00:00,2022-11-07 06:00:00-08:00,,mist,89797.9,340.0,93.19,2.058,,4.0
3802,9385,2022-11-17 13:00:00,17,13,29.3325,27.28,5.74,0.0,14733.88,50.0,12.7,5.110191638,4.75261324,2.0525,2.0525,0.07523827,-25672.6725,2022-11-17,13:00:00,2022,11,11/1/222,20221117,2022-11-17 06:36:59-08:00,2022-11-18T00:56:26+00:00,37167,11/17/2022 13:00:00,2022-11-17 13:00:00-08:00,,,89501.15,270.0,25.82,2.572,,12.0
3803,9392,2022-11-26 15:00:00,26,15,29.3525,33.1,6.46,0.0,14124.56,42.1,8.1,4.54373065,5.123839009,-3.7475,-3.7475,-0.113217523,-26614.8025,2022-11-26,15:00:00,2022,11,11/2/222,20221126,2022-11-26 06:45:33-08:00,2022-11-27T00:52:37+00:00,36424,11/26/2022 15:00:00,2022-11-26 15:00:00-08:00,,,88106.4,270.0,93.24,2.572,,5.0
3804,9393,2023-01-07 17:00:00,7,17,29.3525,25.75,3.42,0.0,12909.09,51.1,6.9,8.582602339,7.529239766,3.6025,3.6025,0.139902913,-36210.6475,2023-01-07,17:00:00,2023,1,01/0/223,20230107,2023-01-07 07:08:41-08:00,2023-01-08T01:07:19+00:00,35918,01/07/2023 17:00:00,2023-01-07 17:00:00-08:00,,,89857.25,100.0,48.64,3.087,,6.0
3805,9395,2023-03-01 13:00:00,1,13,29.36,28.23,2.51,0.0,14184.66,51.1,13.8,11.69721116,11.24701195,1.13,1.13,0.040028339,-38794.8225,2023-03-01,13:00:00,2023,3,03/0/223,20230301,2023-03-01 06:29:32-08:00,2023-03-02T01:58:27+00:00,41335,03/01/2023 13:00:00,2023-03-01 13:00:00-08:00,,,88254.78,150.0,14.09,7.717,,14.0
3806,9396,2023-03-17 23:00:00,17,23,29.36,43.83,2.45,0.0,14864.56,36.0,4.6,11.98367347,17.88979592,-14.47,-14.47,-0.330139174,-39657.26,2023-03-17,23:00:00,2023,3,03/1/223,20230317,2023-03-17 07:08:00-07:00,2023-03-18T02:12:01+00:00,43441,03/17/2023 23:00:00,2023-03-17 23:00:00-07:00,,,89679.2,260.0,68.78,2.058,,-1.0
3807,9404,2022-03-31 06:00:00,31,6,29.4025,36.78,5.34,0.0,11840.18,34.0,6.9,5.506086142,6.887640449,-7.3775,-7.3775,-0.200584557,-6671.155,2022-03-31,06:00:00,2022,3,03/3/222,20220331,2022-03-31 06:48:03-07:00,2022-04-01T02:23:27+00:00,45324,03/31/2022 06:00:00,2022-03-31 06:00:00-07:00,,,88610.88,250.0,92.96,4.116,,0.0
3808,9411,2022-11-11 21:00:00,11,21,29.4425,40.73,4.63,0.0,15713.47,28.9,4.6,6.359071274,8.796976242,-11.2875,-11.2875,-0.27712988,-25412.61,2022-11-11,21:00:00,2022,11,11/1/222,20221111,2022-11-11 06:31:11-08:00,2022-11-12T01:00:19+00:00,37748,11/11/2022 21:00:00,2022-11-11 21:00:00-08:00,,,89649.52,70.0,54.23,2.058,,-2.0
3809,9417,2022-09-23 07:00:00,23,7,29.4775,45.8,7.75,0.0,15166.45,55.9,11.5,3.803548387,5.909677419,-16.3225,-16.3225,-0.356386463,-25156.7575,2022-09-23,07:00:00,2022,9,09/2/222,20220923,2022-09-23 06:49:27-07:00,2022-09-24T01:58:26+00:00,43739,09/23/2022 07:00:00,2022-09-23 07:00:00-07:00,,,89293.42,200.0,68.2,8.746,,19.0
3810,9419,2023-01-19 20:00:00,19,20,29.49,32.29,3.11,0.0,14959.13,37.0,10.4,9.482315113,10.38263666,-2.8,-2.8,-0.086714153,-37396.1475,2023-01-19,20:00:00,2023,1,01/1/223,20230119,2023-01-19 07:06:19-08:00,2023-01-20T01:18:32+00:00,36733,01/19/2023 20:00:00,2023-01-19 20:00:00-08:00,,,89293.42,150.0,55.08,5.659,,1.0
3811,9422,2023-03-18 03:00:00,18,3,29.5013,34.6,2.41,0.0,,31.0,5.0,12.24120332,14.35684647,-5.0987,-5.0987,-0.147361272,-39694.4987,2023-03-18,03:00:00,2023,3,03/1/223,20230318,2023-03-18 07:06:36-07:00,2023-03-19T02:12:50+00:00,43574,03/18/2023 03:00:00,2023-03-18 03:00:00-07:00,,,89708.87,30.0,74.03,6.173,,-2.0
3812,9425,2022-11-17 14:00:00,17,14,29.5025,30.15,5.74,0.0,14285.78,53.1,16.1,5.139808362,5.25261324,-0.6475,-0.6475,-0.021475954,-25673.32,2022-11-17,14:00:00,2022,11,11/1/222,20221117,2022-11-17 06:36:59-08:00,2022-11-18T00:56:26+00:00,37167,11/17/2022 14:00:00,2022-11-17 14:00:00-08:00,,,89530.82,340.0,25.82,4.63,,12.0
3813,9431,2022-12-04 09:00:00,4,9,29.5175,30.87,4.82,0.0,14251.99,45.0,11.5,6.123962656,6.404564315,-1.3525,-1.3525,-0.043812763,-26758.755,2022-12-04,09:00:00,2022,12,12/0/222,20221204,2022-12-04 06:52:39-08:00,2022-12-05T00:51:22+00:00,35923,12/04/2022 09:00:00,2022-12-04 09:00:00-08:00,,,89441.79,270.0,71.27,3.601,,11.0
3814,9432,2022-10-04 11:00:00,4,11,29.5225,31.97,5.64,0.0,14484.94,71.1,10.4,5.234485816,5.668439716,-2.4475,-2.4475,-0.076556146,-26632.3,2022-10-04,11:00:00,2022,10,10/0/222,20221004,2022-10-04 06:57:46-07:00,2022-10-05T01:42:51+00:00,42305,10/04/2022 11:00:00,2022-10-04 11:00:00-07:00,,,89501.15,230.0,36.01,5.659,,24.0
3815,9440,2022-11-12 12:00:00,12,12,29.5525,34.59,4.63,0.0,15019.83,45.0,13.8,6.382829374,7.470842333,-5.0375,-5.0375,-0.145634576,-25528.76,2022-11-12,12:00:00,2022,11,11/1/222,20221112,2022-11-12 06:32:09-08:00,2022-11-13T00:59:36+00:00,37647,11/12/2022 12:00:00,2022-11-12 12:00:00-08:00,,,89560.5,210.0,27.29,3.087,,10.0
3816,9449,2023-01-13 05:00:00,13,5,29.5725,27.66,3.55,0.0,14847.37,28.0,10.4,8.33028169,7.791549296,1.9125,1.9125,0.069143167,-36992.8125,2023-01-13,05:00:00,2023,1,01/1/223,20230113,2023-01-13 07:08:04-08:00,2023-01-14T01:12:45+00:00,36281,01/13/2023 05:00:00,2023-01-13 05:00:00-08:00,,,89975.95,220.0,68.78,4.63,,-1.0
3817,9454,2022-04-28 22:00:00,28,22,29.5925,-0.44,6.94,0.0,16914.51,66.9,8.1,4.264048991,-0.063400576,30.0325,30.0325,-68.25568182,-12188.8775,2022-04-28,22:00:00,2022,4,04/2/222,20220428,2022-04-28 06:12:19-07:00,2022-04-29T02:45:58+00:00,48819,04/28/2022 22:00:00,2022-04-28 22:00:00-07:00,,,88047.05,190.0,17.31,5.144,,17.0
3818,9455,2023-02-10 22:00:00,10,22,29.5925,54.21,2.4,0.0,18651.62,24.1,3.5,12.33020833,22.5875,-24.6175,-24.6175,-0.454113632,-38525.0675,2023-02-10,22:00:00,2023,2,02/1/223,20230210,2023-02-10 06:51:07-08:00,2023-02-11T01:40:40+00:00,38973,02/10/2023 22:00:00,2023-02-10 22:00:00-08:00,,,90094.65,210.0,42.95,2.058,,-1.0
3819,9464,2022-09-23 11:00:00,23,11,29.6075,37.34,7.75,0.0,18677.36,79.0,23.0,3.820322581,4.818064516,-7.7325,-7.7325,-0.207083557,-25254.6225,2022-09-23,11:00:00,2022,9,09/2/222,20220923,2022-09-23 06:49:27-07:00,2022-09-24T01:58:26+00:00,43739,09/23/2022 11:00:00,2022-09-23 11:00:00-07:00,13.376,,89263.74,210.0,30.71,10.289,,29.0
3820,9476,2023-02-17 21:00:00,17,21,29.635,19.82,2.49,0.0,17401.59,34.0,8.1,11.90160643,7.959839357,9.815,9.815,0.495206862,-38896.27,2023-02-17,21:00:00,2023,2,02/1/223,20230217,2023-02-17 06:43:52-08:00,2023-02-18T01:47:26+00:00,39814,02/17/2023 21:00:00,2023-02-17 21:00:00-08:00,,,89886.93,190.0,37.14,4.63,,1.0
3821,9478,2023-03-07 08:00:00,7,8,29.64,26.36,2.46,0.0,13179.58,32.0,10.4,12.04878049,10.71544715,3.28,3.28,0.124430956,-38728.7875,2023-03-07,08:00:00,2023,3,03/0/223,20230307,2023-03-07 06:21:41-08:00,2023-03-08T02:03:40+00:00,42119,03/07/2023 08:00:00,2023-03-07 08:00:00-08:00,,,89293.42,10.0,74.78,5.659,,2.0
3822,9483,2022-05-26 11:00:00,26,11,29.675,58.55,9.3,0.0,14126.96,73.0,15.0,3.190860215,6.295698925,-28.875,-28.875,-0.493168232,-18459.235,2022-05-26,11:00:00,2022,5,05/2/222,20220526,2022-05-26 05:49:45-07:00,2022-05-27T03:07:49+00:00,51484,05/26/2022 11:00:00,2022-05-26 11:00:00-07:00,,,89204.39,280.0,19.84,6.173,,27.0
3823,9485,2022-12-24 13:00:00,24,13,29.6875,75.85,6.56,0.0,20773.07,33.1,13.8,4.525533537,11.5625,-46.1625,-46.1625,-0.608602505,-30875.3025,2022-12-24,13:00:00,2022,12,12/2/222,20221224,2022-12-24 07:05:44-08:00,2022-12-25T00:57:05+00:00,35481,12/24/2022 13:00:00,2022-12-24 13:00:00-08:00,,,89768.22,220.0,18.26,4.116,,4.0
3824,9491,2023-02-02 14:00:00,2,14,29.6975,30.56,2.66,0.0,22797.15,52.0,17.3,11.16447368,11.4887218,-0.8625,-0.8625,-0.028223168,-37818.3525,2023-02-02,14:00:00,2023,2,02/0/223,20230202,2023-02-02 06:58:06-08:00,2023-02-03T01:32:40+00:00,38074,02/02/2023 14:00:00,2023-02-02 14:00:00-08:00,,,89946.28,20.0,23.61,7.202,,11.0
3825,9504,2022-11-26 13:00:00,26,13,29.745,36.57,6.46,0.0,14324.56,42.1,4.6,4.604489164,5.660990712,-6.825,-6.825,-0.186628384,-26603.7775,2022-11-26,13:00:00,2022,11,11/2/222,20221126,2022-11-26 06:45:33-08:00,2022-11-27T00:52:37+00:00,36424,11/26/2022 13:00:00,2022-11-26 13:00:00-08:00,,light rain,88195.43,260.0,86.99,3.601,,6.0
3826,9506,2022-11-02 09:00:00,2,9,29.7525,27.52,4.46,0.0,13540.24,51.1,15.0,6.670964126,6.170403587,2.2325,2.2325,0.08112282,-24692.655,2022-11-02,09:00:00,2022,11,11/0/222,20221102,2022-11-02 07:22:36-07:00,2022-11-03T01:07:55+00:00,38719,11/02/2022 09:00:00,2022-11-02 09:00:00-07:00,,,89293.42,190.0,76.85,10.289,,14.0
3827,9508,2022-11-30 16:00:00,30,16,29.7775,33.3,6.03,0.0,14932.46,39.9,17.3,4.938225539,5.52238806,-3.5225,-3.5225,-0.105780781,-26620.4625,2022-11-30,16:00:00,2022,11,11/3/222,20221130,2022-11-30 06:49:11-08:00,2022-12-01T00:51:44+00:00,36153,11/30/2022 16:00:00,2022-11-30 16:00:00-08:00,,,89738.55,180.0,40.87,7.717,,3.0
3828,9510,2022-09-30 02:00:00,30,2,29.79,-4.55,6.59,0.0,11919.74,63.0,10.4,4.520485584,-0.690440061,34.34,34.34,-7.547252747,-26135.2675,2022-09-30,02:00:00,2022,9,09/3/222,20220930,2022-09-30 06:54:41-07:00,2022-10-01T01:48:27+00:00,42826,09/30/2022 02:00:00,2022-09-30 02:00:00-07:00,,,89412.12,160.0,55.15,3.087,,16.0
3829,9515,2022-12-18 07:00:00,18,7,29.815,48.2,6.59,0.0,19075.26,26.1,12.7,4.524279211,7.314112291,-18.385,-18.385,-0.381431535,-27010.0575,2022-12-18,07:00:00,2022,12,12/1/222,20221218,2022-12-18 07:02:45-08:00,2022-12-19T00:54:07+00:00,35482,12/18/2022 07:00:00,2022-12-18 07:00:00-08:00,,,89174.72,190.0,68.56,5.144,,-2.0
3830,9516,2023-03-07 07:00:00,7,7,29.815,27.33,2.46,0.0,12636.12,30.0,6.9,12.1199187,11.1097561,2.485,2.485,0.090925723,-38732.0675,2023-03-07,07:00:00,2023,3,03/0/223,20230307,2023-03-07 06:21:41-08:00,2023-03-08T02:03:40+00:00,42119,03/07/2023 07:00:00,2023-03-07 07:00:00-08:00,,,89352.77,360.0,80.34,4.63,,1.0
3831,9518,2022-12-18 04:00:00,18,4,29.8175,44.54,6.59,0.0,17297.4,24.1,11.5,4.524658574,6.758725341,-14.7225,-14.7225,-0.330545577,-26957.6675,2022-12-18,04:00:00,2022,12,12/1/222,20221218,2022-12-18 07:02:45-08:00,2022-12-19T00:54:07+00:00,35482,12/18/2022 04:00:00,2022-12-18 04:00:00-08:00,,,89145.04,180.0,68.11,5.659,,-4.0
3832,9521,2022-10-19 16:00:00,19,16,29.8275,41.78,6.0,0.0,13056.06,75.9,11.5,4.97125,6.963333333,-11.9525,-11.9525,-0.286081857,-23342.07,2022-10-19,16:00:00,2022,10,10/1/222,20221019,2022-10-19 07:10:00-07:00,2022-10-20T01:23:12+00:00,40392,10/19/2022 16:00:00,2022-10-19 16:00:00-07:00,,,89382.44,290.0,16.46,4.63,,24.0
3833,9528,2022-03-28 09:00:00,28,9,29.845,38.96,5.49,0.0,13089.69,45.0,0.0,5.436247723,7.096539162,-9.115,-9.115,-0.233957906,-6586.185,2022-03-28,09:00:00,2022,3,03/2/222,20220328,2022-03-28 06:52:14-07:00,2022-03-29T02:21:04+00:00,44930,03/28/2022 09:00:00,2022-03-28 09:00:00-07:00,,,88788.94,260.0,38.87,3.601,,16.0
3834,9531,2022-10-29 15:00:00,29,15,29.85,38.56,4.95,0.0,12750.45,63.0,4.6,6.03030303,7.78989899,-8.71,-8.71,-0.225881743,-24204.8325,2022-10-29,15:00:00,2022,10,10/2/222,20221029,2022-10-29 07:18:53-07:00,2022-10-30T01:11:53+00:00,39180,10/29/2022 15:00:00,2022-10-29 15:00:00-07:00,,,89323.09,80.0,36.47,3.087,,17.0
3835,9539,2022-04-01 02:00:00,1,2,29.885,31.61,5.48,0.0,10775.52,45.0,12.7,5.453467153,5.768248175,-1.725,-1.725,-0.054571338,-6655.5525,2022-04-01,02:00:00,2022,4,04/0/222,20220401,2022-04-01 06:46:40-07:00,2022-04-02T02:24:15+00:00,45455,04/01/2022 02:00:00,2022-04-01 02:00:00-07:00,,,88610.88,170.0,39.02,4.116,,7.0
3836,9548,2023-02-11 03:00:00,11,3,29.925,26.56,2.37,0.0,16828.19,19.9,9.2,12.62658228,11.20675105,3.365,3.365,0.126694277,-38484.1675,2023-02-11,03:00:00,2023,2,02/1/223,20230211,2023-02-11 06:50:08-08:00,2023-02-12T01:41:39+00:00,39091,02/11/2023 03:00:00,2023-02-11 03:00:00-08:00,,,89916.6,220.0,72.85,3.601,,-8.0
3837,9549,2022-05-10 18:00:00,10,18,29.9325,48.71,7.84,0.0,24710.63,98.1,19.6,3.817920918,6.213010204,-18.7775,-18.7775,-0.385495791,-17735.755,2022-05-10,18:00:00,2022,5,05/1/222,20220510,2022-05-10 06:00:28-07:00,2022-05-11T02:55:43+00:00,50115,05/10/2022 18:00:00,2022-05-10 18:00:00-07:00,14.404,,88907.64,220.0,46.78,11.832,,23.0
3838,9551,2022-05-10 19:00:00,10,19,29.9425,41.79,7.84,0.0,24281.42,86.0,44.9,3.819196429,5.330357143,-11.8475,-11.8475,-0.283500838,-17747.6025,2022-05-10,19:00:00,2022,5,05/1/222,20220510,2022-05-10 06:00:28-07:00,2022-05-11T02:55:43+00:00,50115,05/10/2022 19:00:00,2022-05-10 19:00:00-07:00,10.803,,88937.31,170.0,56.44,7.717,,21.0
3839,9553,2022-09-27 21:00:00,27,21,29.955,37.22,6.74,0.0,18917.34,71.1,10.4,4.444362018,5.522255193,-7.265,-7.265,-0.195190758,-26146.02,2022-09-27,21:00:00,2022,9,09/2/222,20220927,2022-09-27 06:52:25-07:00,2022-09-28T01:52:42+00:00,43217,09/27/2022 21:00:00,2022-09-27 21:00:00-07:00,,,89738.55,100.0,32.76,4.116,,21.0
3840,9558,2022-04-13 07:00:00,13,7,29.9775,22.54,6.56,0.0,14050.78,43.0,17.3,4.569740854,3.43597561,7.4375,7.4375,0.329968944,-7608.57,2022-04-13,07:00:00,2022,4,04/1/222,20220413,2022-04-13 06:30:28-07:00,2022-04-14T02:33:49+00:00,47001,04/13/2022 07:00:00,2022-04-13 07:00:00-07:00,,,88640.56,10.0,30.92,7.717,,7.0
3841,9559,2022-10-29 14:00:00,29,14,29.9775,37.26,4.95,0.0,13011.37,62.1,5.8,6.056060606,7.527272727,-7.2825,-7.2825,-0.195450886,-24196.1225,2022-10-29,14:00:00,2022,10,10/2/222,20221029,2022-10-29 07:18:53-07:00,2022-10-30T01:11:53+00:00,39180,10/29/2022 14:00:00,2022-10-29 14:00:00-07:00,,,89323.09,50.0,31.88,4.116,,18.0
3842,9563,2022-11-14 05:00:00,14,5,29.9825,36.22,4.63,0.0,13781.21,28.0,4.6,6.475701944,7.822894168,-6.2375,-6.2375,-0.172211485,-25536.5425,2022-11-14,05:00:00,2022,11,11/1/222,20221114,2022-11-14 06:34:05-08:00,2022-11-15T00:58:15+00:00,37450,11/14/2022 05:00:00,2022-11-14 05:00:00-08:00,,,88877.96,350.0,74.03,3.601,,-2.0
3843,9567,2022-12-19 09:00:00,19,9,30.0075,51.36,6.59,0.0,17751.23,33.1,12.7,4.553490137,7.793626707,-21.3525,-21.3525,-0.415741822,-27287.3525,2022-12-19,09:00:00,2022,12,12/1/222,20221219,2022-12-19 07:03:19-08:00,2022-12-20T00:54:32+00:00,35473,12/19/2022 09:00:00,2022-12-19 09:00:00-08:00,,,89085.69,330.0,41.18,7.717,,4.0
3844,9578,2023-01-05 10:00:00,5,10,30.0375,27.19,3.81,0.0,17147.17,35.1,8.1,7.883858268,7.13648294,2.8475,2.8475,0.104726002,-36063.965,2023-01-05,10:00:00,2023,1,01/0/223,20230105,2023-01-05 07:08:38-08:00,2023-01-06T01:05:38+00:00,35820,01/05/2023 10:00:00,2023-01-05 10:00:00-08:00,,,89649.52,170.0,39.02,5.144,,7.0
3845,9580,2022-04-11 02:00:00,11,2,30.0425,19.85,6.3,0.0,11593.07,57.0,23.0,4.768650794,3.150793651,10.1925,10.1925,0.513476071,-6089.9,2022-04-11,02:00:00,2022,4,04/1/222,20220411,2022-04-11 06:33:05-07:00,2022-04-12T02:32:13+00:00,46748,04/11/2022 02:00:00,2022-04-11 02:00:00-07:00,,,88254.78,50.0,24.65,8.231,,8.0
3846,9582,2022-03-25 05:00:00,25,5,30.05,38.84,5.17,0.0,12286.89,43.0,11.5,5.81237911,7.512572534,-8.79,-8.79,-0.226313079,-6498.225,2022-03-25,05:00:00,2022,3,03/2/222,20220325,2022-03-25 06:56:27-07:00,2022-03-26T02:18:40+00:00,44533,03/25/2022 05:00:00,2022-03-25 05:00:00-07:00,,,89323.09,310.0,52.7,2.572,,7.0
3847,9583,2022-12-04 22:00:00,4,22,30.055,1.79,4.82,0.0,15025.56,52.0,9.2,6.235477178,0.371369295,28.265,28.265,15.79050279,-26751.4675,2022-12-04,22:00:00,2022,12,12/0/222,20221204,2022-12-04 06:52:39-08:00,2022-12-05T00:51:22+00:00,35923,12/04/2022 22:00:00,2022-12-04 22:00:00-08:00,11.318,,88640.56,250.0,71.66,8.746,,13.0
3848,9603,2022-03-25 02:00:00,25,2,30.1275,34.99,5.17,0.0,11561.83,48.0,6.9,5.827369439,6.767891683,-4.8625,-4.8625,-0.138968277,-6477.425,2022-03-25,02:00:00,2022,3,03/2/222,20220325,2022-03-25 06:56:27-07:00,2022-03-26T02:18:40+00:00,44533,03/25/2022 02:00:00,2022-03-25 02:00:00-07:00,,,89174.72,240.0,49.22,2.572,,8.0
