,Unnamed: 0,Date/Time,Day,Hour,RT Price $/MW,DA Price $/MW,Gas Price $/mmBtu,Gas Basis $/mmBtu,Load ,Temperature °F,Wind Speed MPH,RT Heat Rate ,DA Heat Rate ,Return $,Return $/MW,Return %,Cum. Return $,Dates,Time,Year,Month,Date,DateAPIFormat,Sunrise,Sunset,Day_Length,dateJoinFormat,date_time,wind_gust_set_1,weather_condition_set_1d,pressure_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,peak_wind_speed_set_1,air_temp_set_1,lat,lon,validdate,direct_rad:W,solar_power:MW
464,1595,2023-02-20 02:00:00,20,2,-9.665,-9.12,2.26,0.0,11229.09,52.0,24.2,-4.276548673,-4.03539823,-0.545,-0.545,0.059758772,-38901.4275,2023-02-20,02:00:00,2023,2,02/2/223,20230220,2023-02-20 06:40:29-08:00,2023-02-21T01:50:16+00:00,40187,02/20/2023 02:00:00,2023-02-20 02:00:00-08:00,13.376,,88670.23,250.0,58.03,10.289,,12.0,35.371452,-101.387665,2023-02-20 02:00:00-08:00,0.0,0.0
465,1596,2022-11-23 23:00:00,23,23,-9.6625,13.29,6.18,0.0,13780.72,39.9,13.8,-1.563511327,2.150485437,-22.9525,-22.9525,-1.727050414,-26350.3925,2022-11-23,23:00:00,2022,11,11/2/222,20221123,2022-11-23 06:42:44-08:00,2022-11-24T00:53:37+00:00,36653,11/23/2022 23:00:00,2022-11-23 23:00:00-08:00,,,88551.53,330.0,55.36,5.659,,2.0,35.371452,-101.387665,2022-11-23 23:00:00-08:00,0.0,0.0
466,1599,2022-11-24 23:00:00,24,23,-9.64,0.15,6.46,0.0,12399.1,37.9,11.5,-1.492260062,0.023219814,-9.79,-9.79,-65.26666667,-26453.3825,2022-11-24,23:00:00,2022,11,11/2/222,20221124,2022-11-24 06:43:41-08:00,2022-11-25T00:53:15+00:00,36574,11/24/2022 23:00:00,2022-11-24 23:00:00-08:00,,,90005.63,10.0,74.78,6.173,,2.0,35.371452,-101.387665,2022-11-24 23:00:00-08:00,0.0,0.0
467,1600,2022-11-14 15:00:00,14,15,-9.6325,-2.76,4.63,0.0,17912.78,27.0,20.7,-2.080453564,-0.596112311,-6.8725,-6.8725,2.490036232,-25425.39,2022-11-14,15:00:00,2022,11,11/1/222,20221114,2022-11-14 06:34:05-08:00,2022-11-15T00:58:15+00:00,37450,11/14/2022 15:00:00,2022-11-14 15:00:00-08:00,,,89323.09,350.0,74.03,7.202,,-2.0,35.371452,-101.387665,2022-11-14 15:00:00-08:00,10.6,0.033
468,1602,2022-11-09 21:00:00,9,21,-9.605,-9.8,3.9,0.0,16386.45,66.9,25.3,-2.462820513,-2.512820513,0.195,0.195,-0.019897959,-24085.1375,2022-11-09,21:00:00,2022,11,11/0/222,20221109,2022-11-09 06:29:15-08:00,2022-11-10T01:01:50+00:00,37955,11/09/2022 21:00:00,2022-11-09 21:00:00-08:00,15.433,,88581.21,180.0,77.48,11.832,,18.0,35.371452,-101.387665,2022-11-09 21:00:00-08:00,0.0,0.0
469,1605,2022-12-26 14:00:00,26,14,-9.56,23.37,6.56,0.0,16983.97,52.0,10.4,-1.457317073,3.5625,-32.93,-32.93,-1.409071459,-34759.9925,2022-12-26,14:00:00,2022,12,12/2/222,20221226,2022-12-26 07:06:31-08:00,2022-12-27T00:58:17+00:00,35506,12/26/2022 14:00:00,2022-12-26 14:00:00-08:00,,,89886.93,350.0,27.59,4.63,,11.0,35.371452,-101.387665,2022-12-26 14:00:00-08:00,176.3,0.279
470,1606,2023-02-18 21:00:00,18,21,-9.5575,-13.25,2.26,0.0,16850.46,50.0,18.4,-4.228982301,-5.862831858,3.6925,3.6925,-0.278679245,-38868.9325,2023-02-18,21:00:00,2023,2,02/1/223,20230218,2023-02-18 06:42:45-08:00,2023-02-19T01:48:23+00:00,39938,02/18/2023 21:00:00,2023-02-18 21:00:00-08:00,,,88996.66,250.0,34.05,8.746,,9.0,35.371452,-101.387665,2023-02-18 21:00:00-08:00,0.0,0.0
471,1608,2022-10-12 00:00:00,12,24,-9.5025,-20.0,6.25,-0.06,14855.27,66.0,18.4,-1.5204,-3.2,10.4975,10.4975,-0.524875,-25307.9175,2022-10-12,00:00:00,2022,10,10/1/222,20221012,2022-10-12 07:04:08-07:00,2022-10-13T01:32:03+00:00,41275,10/12/2022 00:00:00,2022-10-12 00:00:00-07:00,,,88640.56,260.0,51.48,6.173,,16.0,35.371452,-101.387665,2022-10-12 00:00:00-07:00,0.0,0.0
472,1609,2022-11-09 14:00:00,9,14,-9.495,-9.12,3.9,0.0,17496.21,70.0,19.6,-2.434615385,-2.338461538,-0.375,-0.375,0.041118421,-24061.3175,2022-11-09,14:00:00,2022,11,11/0/222,20221109,2022-11-09 06:29:15-08:00,2022-11-10T01:01:50+00:00,37955,11/09/2022 14:00:00,2022-11-09 14:00:00-08:00,17.491,,88699.91,180.0,56.95,13.89,,23.0,35.371452,-101.387665,2022-11-09 14:00:00-08:00,74.8,0.148
473,1616,2023-02-19 00:00:00,19,24,-9.4575,-15.1,2.26,0.0,15390.53,48.0,23.0,-4.184734513,-6.681415929,5.6425,5.6425,-0.373675497,-38856.2625,2023-02-19,00:00:00,2023,2,02/1/223,20230219,2023-02-19 06:41:38-08:00,2023-02-20T01:49:20+00:00,40062,02/19/2023 00:00:00,2023-02-19 00:00:00-08:00,,,89026.34,260.0,36.44,7.717,,8.0,35.371452,-101.387665,2023-02-19 00:00:00-08:00,0.0,0.0
474,1617,2023-03-05 16:00:00,5,16,-9.4575,-10.77,2.67,0.0,13584.51,77.0,20.7,-3.542134831,-4.033707865,1.3125,1.3125,-0.121866295,-38592.0175,2023-03-05,16:00:00,2023,3,03/0/223,20230305,2023-03-05 06:24:20-08:00,2023-03-06T02:01:57+00:00,41857,03/05/2023 16:00:00,2023-03-05 16:00:00-08:00,12.347,,88462.5,240.0,7.4,9.774,,23.0,35.371452,-101.387665,2023-03-05 16:00:00-08:00,56.7,0.069
475,1619,2023-02-22 12:00:00,22,12,-9.45,-11.37,2.1,0.0,14062.25,63.0,31.1,-4.5,-5.414285714,1.92,1.92,-0.168865435,-38848.4025,2023-02-22,12:00:00,2023,2,02/2/223,20230222,2023-02-22 06:38:09-08:00,2023-02-23T01:52:08+00:00,40439,02/22/2023 12:00:00,2023-02-22 12:00:00-08:00,15.948,,87394.19,240.0,20.73,12.861,,19.0,35.371452,-101.387665,2023-02-22 12:00:00-08:00,617.1,0.74
476,1620,2023-02-20 05:00:00,20,5,-9.43,-9.7,2.26,0.0,11461.01,53.1,26.5,-4.172566372,-4.292035398,0.27,0.27,-0.027835052,-38909.4175,2023-02-20,05:00:00,2023,2,02/2/223,20230220,2023-02-20 06:40:29-08:00,2023-02-21T01:50:16+00:00,40187,02/20/2023 05:00:00,2023-02-20 05:00:00-08:00,14.919,,88610.88,260.0,54.08,11.318,,12.0,35.371452,-101.387665,2023-02-20 05:00:00-08:00,0.0,0.0
477,1624,2022-10-27 04:00:00,27,4,-9.395,-10.86,5.26,0.0,10659.26,46.0,15.0,-1.786121673,-2.064638783,1.465,1.465,-0.134898711,-24730.6375,2022-10-27,04:00:00,2022,10,10/2/222,20221027,2022-10-27 07:17:04-07:00,2022-10-28T01:14:00+00:00,39416,10/27/2022 04:00:00,2022-10-27 04:00:00-07:00,,,88432.83,160.0,81.2,6.688,,7.0,35.371452,-101.387665,2022-10-27 04:00:00-07:00,0.0,0.0
478,1625,2023-03-05 14:00:00,5,14,-9.3825,-10.83,2.67,0.0,12993.82,77.0,23.0,-3.514044944,-4.056179775,1.4475,1.4475,-0.13365651,-38594.985,2023-03-05,14:00:00,2023,3,03/0/223,20230305,2023-03-05 06:24:20-08:00,2023-03-06T02:01:57+00:00,41857,03/05/2023 14:00:00,2023-03-05 14:00:00-08:00,14.919,,88432.83,230.0,7.88,10.289,,26.0,35.371452,-101.387665,2023-03-05 14:00:00-08:00,436.6,0.485
479,1630,2023-02-18 20:00:00,18,20,-9.345,-10.45,2.26,0.0,17006.15,51.1,16.1,-4.134955752,-4.623893805,1.105,1.105,-0.105741627,-38872.625,2023-02-18,20:00:00,2023,2,02/1/223,20230218,2023-02-18 06:42:45-08:00,2023-02-19T01:48:23+00:00,39938,02/18/2023 20:00:00,2023-02-18 20:00:00-08:00,,,88966.99,240.0,29.79,8.746,,11.0,35.371452,-101.387665,2023-02-18 20:00:00-08:00,0.0,0.0
480,1632,2023-03-16 11:00:00,16,11,-9.3375,-5.84,2.44,0.0,14617.94,46.9,19.6,-3.826844262,-2.393442623,-3.4975,-3.4975,0.598886986,-39420.4675,2023-03-16,11:00:00,2023,3,03/1/223,20230316,2023-03-16 07:09:23-07:00,2023-03-17T02:11:12+00:00,43309,03/16/2023 11:00:00,2023-03-16 11:00:00-07:00,14.404,"light snow,mist",88640.56,10.0,93.13,11.832,16.462,3.0,35.371452,-101.387665,2023-03-16 11:00:00-07:00,1.1,0.139
481,1634,2023-02-16 04:00:00,16,4,-9.3275,-7.36,2.44,0.0,11224.01,14.0,16.1,-3.822745902,-3.016393443,-1.9675,-1.9675,0.26732337,-38555.5325,2023-02-16,04:00:00,2023,2,02/1/223,20230216,2023-02-16 06:44:58-08:00,2023-02-17T01:46:29+00:00,39691,02/16/2023 04:00:00,2023-02-16 04:00:00-08:00,8.746,,89323.09,340.0,78.61,6.173,,-10.0,35.371452,-101.387665,2023-02-16 04:00:00-08:00,0.0,0.0
482,1635,2022-10-26 20:00:00,26,20,-9.3125,4.67,5.2,0.0,14624.68,55.9,11.5,-1.790865385,0.898076923,-13.9825,-13.9825,-2.994111349,-24687.7875,2022-10-26,20:00:00,2022,10,10/2/222,20221026,2022-10-26 07:16:09-07:00,2022-10-27T01:15:06+00:00,39537,10/26/2022 20:00:00,2022-10-26 20:00:00-07:00,,,88670.23,150.0,57.78,5.659,,11.0,35.371452,-101.387665,2022-10-26 20:00:00-07:00,0.0,0.0
483,1636,2022-11-29 15:00:00,29,15,-9.3025,-10.14,5.99,0.0,14887.52,43.0,21.9,-1.553005008,-1.692821369,0.8375,0.8375,-0.082593688,-26352.9175,2022-11-29,15:00:00,2022,11,11/2/222,20221129,2022-11-29 06:48:17-08:00,2022-11-30T00:51:54+00:00,36217,11/29/2022 15:00:00,2022-11-29 15:00:00-08:00,,,88759.26,10.0,64.18,10.803,,1.0,35.371452,-101.387665,2022-11-29 15:00:00-08:00,29.2,0.065
484,1637,2022-12-29 06:00:00,29,6,-9.3025,12.82,4.12,0.0,11548.5,48.0,29.9,-2.25788835,3.111650485,-22.1225,-22.1225,-1.725624025,-35405.6225,2022-12-29,06:00:00,2022,12,12/2/222,20221229,2022-12-29 07:07:28-08:00,2022-12-30T01:00:16+00:00,35568,12/29/2022 06:00:00,2022-12-29 06:00:00-08:00,18.006,,88492.18,250.0,33.75,12.861,,8.0,35.371452,-101.387665,2022-12-29 06:00:00-08:00,0.0,0.0
485,1640,2023-02-16 13:00:00,16,13,-9.2625,-3.59,2.44,0.0,16762.47,26.1,20.7,-3.796106557,-1.471311475,-5.6725,-5.6725,1.580083565,-38611.22,2023-02-16,13:00:00,2023,2,02/1/223,20230216,2023-02-16 06:44:58-08:00,2023-02-17T01:46:29+00:00,39691,02/16/2023 13:00:00,2023-02-16 13:00:00-08:00,,,89679.2,360.0,50.09,8.746,,-2.0,35.371452,-101.387665,2023-02-16 13:00:00-08:00,448.7,0.625
486,1649,2023-02-22 05:00:00,22,5,-9.1975,-11.0,2.1,0.0,11516.23,48.9,20.7,-4.379761905,-5.238095238,1.8025,1.8025,-0.163863636,-38845.455,2023-02-22,05:00:00,2023,2,02/2/223,20230222,2023-02-22 06:38:09-08:00,2023-02-23T01:52:08+00:00,40439,02/22/2023 05:00:00,2023-02-22 05:00:00-08:00,16.977,,87127.11,240.0,56.99,13.89,,8.0,35.371452,-101.387665,2023-02-22 05:00:00-08:00,0.0,0.0
487,1652,2023-02-22 06:00:00,22,6,-9.1525,-9.21,2.1,0.0,12171.9,48.0,28.8,-4.358333333,-4.385714286,0.0575,0.0575,-0.006243214,-38845.3975,2023-02-22,06:00:00,2023,2,02/2/223,20230222,2023-02-22 06:38:09-08:00,2023-02-23T01:52:08+00:00,40439,02/22/2023 06:00:00,2023-02-22 06:00:00-08:00,14.919,,87216.14,250.0,52.98,9.774,,8.0,35.371452,-101.387665,2023-02-22 06:00:00-08:00,40.1,0.057
488,1653,2023-02-20 07:00:00,20,7,-9.1375,-3.56,2.26,0.0,13134.12,53.1,26.5,-4.043141593,-1.575221239,-5.5775,-5.5775,1.566713483,-38915.3075,2023-02-20,07:00:00,2023,2,02/2/223,20230220,2023-02-20 06:40:29-08:00,2023-02-21T01:50:16+00:00,40187,02/20/2023 07:00:00,2023-02-20 07:00:00-08:00,18.006,,88640.56,260.0,47.17,13.376,,13.0,35.371452,-101.387665,2023-02-20 07:00:00-08:00,39.6,0.123
489,1654,2022-11-09 12:00:00,9,12,-9.135,-12.61,3.9,0.0,16518.11,66.0,23.0,-2.342307692,-3.233333333,3.475,3.475,-0.275574941,-24063.0475,2022-11-09,12:00:00,2022,11,11/0/222,20221109,2022-11-09 06:29:15-08:00,2022-11-10T01:01:50+00:00,37955,11/09/2022 12:00:00,2022-11-09 12:00:00-08:00,14.404,,88877.96,190.0,64.32,11.318,,21.0,35.371452,-101.387665,2022-11-09 12:00:00-08:00,95.9,0.275
490,1657,2022-11-08 15:00:00,8,15,-9.1075,1.51,4.75,0.0,17232.14,71.1,27.6,-1.917368421,0.317894737,-10.6175,-10.6175,-7.031456954,-24062.37,2022-11-08,15:00:00,2022,11,11/0/222,20221108,2022-11-08 06:28:17-08:00,2022-11-09T01:02:37+00:00,38060,11/08/2022 15:00:00,2022-11-08 15:00:00-08:00,11.832,,89382.44,180.0,64.32,9.26,,21.0,35.371452,-101.387665,2022-11-08 15:00:00-08:00,40.9,0.069
491,1658,2023-03-05 15:00:00,5,15,-9.105,-10.76,2.67,0.0,13218.36,77.0,26.5,-3.41011236,-4.029962547,1.655,1.655,-0.153810409,-38593.33,2023-03-05,15:00:00,2023,3,03/0/223,20230305,2023-03-05 06:24:20-08:00,2023-03-06T02:01:57+00:00,41857,03/05/2023 15:00:00,2023-03-05 15:00:00-08:00,12.347,,88432.83,240.0,6.96,9.774,,24.0,35.371452,-101.387665,2023-03-05 15:00:00-08:00,240.5,0.269
492,1659,2022-11-28 09:00:00,28,9,-9.0825,1.68,6.46,0.0,17257.9,44.1,13.8,-1.405959752,0.26006192,-10.7625,-10.7625,-6.40625,-26246.7,2022-11-28,09:00:00,2022,11,11/2/222,20221128,2022-11-28 06:47:23-08:00,2022-11-29T00:52:06+00:00,36283,11/28/2022 09:00:00,2022-11-28 09:00:00-08:00,,,88225.1,270.0,19.93,8.746,,16.0,35.371452,-101.387665,2022-11-28 09:00:00-08:00,443.0,0.579
493,1661,2022-11-02 00:00:00,2,24,-9.065,-13.52,5.08,0.62,12415.1,55.9,16.1,-1.784448819,-2.661417323,4.455,4.455,-0.329511834,-24737.7375,2022-11-02,00:00:00,2022,11,11/0/222,20221102,2022-11-02 07:22:36-07:00,2022-11-03T01:07:55+00:00,38719,11/02/2022 00:00:00,2022-11-02 00:00:00-07:00,,,89263.74,200.0,81.88,6.688,,12.0,35.371452,-101.387665,2022-11-02 00:00:00-07:00,0.0,0.0
494,1662,2023-02-20 12:00:00,20,12,-9.06,-7.17,2.26,0.0,14389.31,63.0,21.9,-4.008849558,-3.172566372,-1.89,-1.89,0.263598326,-38981.325,2023-02-20,12:00:00,2023,2,02/2/223,20230220,2023-02-20 06:40:29-08:00,2023-02-21T01:50:16+00:00,40187,02/20/2023 12:00:00,2023-02-20 12:00:00-08:00,,,88432.83,270.0,23.78,8.746,,18.0,35.371452,-101.387665,2023-02-20 12:00:00-08:00,218.8,0.49
495,1663,2023-03-05 17:00:00,5,17,-9.0475,-10.69,2.67,0.0,13889.42,75.9,20.7,-3.388576779,-4.003745318,1.6425,1.6425,-0.153648269,-38590.375,2023-03-05,17:00:00,2023,3,03/0/223,20230305,2023-03-05 06:24:20-08:00,2023-03-06T02:01:57+00:00,41857,03/05/2023 17:00:00,2023-03-05 17:00:00-08:00,,,88521.86,220.0,10.26,6.173,,19.0,35.371452,-101.387665,2023-03-05 17:00:00-08:00,0.0,0.0
496,1665,2022-12-07 21:00:00,7,21,-9.0275,30.92,4.46,0.0,14948.95,51.1,17.3,-2.024103139,6.932735426,-39.9475,-39.9475,-1.291963131,-26636.355,2022-12-07,21:00:00,2022,12,12/0/222,20221207,2022-12-07 06:55:07-08:00,2022-12-08T00:51:26+00:00,35779,12/07/2022 21:00:00,2022-12-07 21:00:00-08:00,,mist,89441.79,210.0,100.0,6.688,,11.0,35.371452,-101.387665,2022-12-07 21:00:00-08:00,0.0,0.0
497,1667,2023-02-22 16:00:00,22,16,-9.0075,-10.4,2.1,0.0,15075.22,68.0,29.9,-4.289285714,-4.952380952,1.3925,1.3925,-0.133894231,-38847.26,2023-02-22,16:00:00,2023,2,02/2/223,20230222,2023-02-22 06:38:09-08:00,2023-02-23T01:52:08+00:00,40439,02/22/2023 16:00:00,2023-02-22 16:00:00-08:00,18.52,,87453.54,220.0,23.5,13.89,,17.0,35.371452,-101.387665,2023-02-22 16:00:00-08:00,36.5,0.05
498,1669,2022-11-09 17:00:00,9,17,-8.98,-2.62,3.9,0.0,17889.92,73.0,26.5,-2.302564103,-0.671794872,-6.36,-6.36,2.427480916,-24070.7325,2022-11-09,17:00:00,2022,11,11/0/222,20221109,2022-11-09 06:29:15-08:00,2022-11-10T01:01:50+00:00,37955,11/09/2022 17:00:00,2022-11-09 17:00:00-08:00,14.919,,88610.88,170.0,64.32,10.803,,21.0,35.371452,-101.387665,2022-11-09 17:00:00-08:00,0.0,0.0
499,1670,2022-11-09 19:00:00,9,19,-8.96,-5.14,3.9,0.0,17628.21,70.0,27.6,-2.297435897,-1.317948718,-3.82,-3.82,0.743190661,-24088.565,2022-11-09,19:00:00,2022,11,11/0/222,20221109,2022-11-09 06:29:15-08:00,2022-11-10T01:01:50+00:00,37955,11/09/2022 19:00:00,2022-11-09 19:00:00-08:00,15.948,,88581.21,180.0,72.78,11.832,,19.0,35.371452,-101.387665,2022-11-09 19:00:00-08:00,0.0,0.0
500,1671,2023-02-20 06:00:00,20,6,-8.9525,-8.64,2.26,0.0,12136.26,52.0,20.7,-3.961283186,-3.82300885,-0.3125,-0.3125,0.036168981,-38909.73,2023-02-20,06:00:00,2023,2,02/2/223,20230220,2023-02-20 06:40:29-08:00,2023-02-21T01:50:16+00:00,40187,02/20/2023 06:00:00,2023-02-20 06:00:00-08:00,18.006,,88610.88,260.0,50.37,13.89,,12.0,35.371452,-101.387665,2023-02-20 06:00:00-08:00,3.6,0.018
501,1676,2022-11-09 13:00:00,9,13,-8.885,-10.99,3.9,0.0,17026.43,69.1,24.2,-2.278205128,-2.817948718,2.105,2.105,-0.191537762,-24060.9425,2022-11-09,13:00:00,2022,11,11/0/222,20221109,2022-11-09 06:29:15-08:00,2022-11-10T01:01:50+00:00,37955,11/09/2022 13:00:00,2022-11-09 13:00:00-08:00,17.491,,88759.26,180.0,56.95,13.376,,23.0,35.371452,-101.387665,2022-11-09 13:00:00-08:00,99.7,0.23
502,1677,2023-02-22 04:00:00,22,4,-8.8675,-11.07,2.1,0.0,11343.54,51.1,19.6,-4.222619048,-5.271428571,2.2025,2.2025,-0.198961156,-38847.2575,2023-02-22,04:00:00,2023,2,02/2/223,20230222,2023-02-22 06:38:09-08:00,2023-02-23T01:52:08+00:00,40439,02/22/2023 04:00:00,2023-02-22 04:00:00-08:00,19.034,,87127.11,250.0,53.26,15.948,,9.0,35.371452,-101.387665,2023-02-22 04:00:00-08:00,0.0,0.0
503,1682,2022-10-02 01:00:00,2,1,-8.8225,-6.94,6.29,0.0,11642.06,62.1,10.4,-1.402623211,-1.103338633,-1.8825,-1.8825,0.271253602,-26110.8425,2022-10-02,01:00:00,2022,10,10/0/222,20221002,2022-10-02 06:56:13-07:00,2022-10-03T01:45:38+00:00,42565,10/02/2022 01:00:00,2022-10-02 01:00:00-07:00,,,89590.17,140.0,47.46,5.144,,14.0,35.371452,-101.387665,2022-10-02 01:00:00-07:00,0.0,0.0
504,1691,2023-02-16 14:00:00,16,14,-8.7025,-1.15,2.44,0.0,16436.74,27.0,19.6,-3.566598361,-0.471311475,-7.5525,-7.5525,6.567391304,-38618.7725,2023-02-16,14:00:00,2023,2,02/1/223,20230216,2023-02-16 06:44:58-08:00,2023-02-17T01:46:29+00:00,39691,02/16/2023 14:00:00,2023-02-16 14:00:00-08:00,,,89708.87,350.0,50.09,8.231,,-2.0,35.371452,-101.387665,2023-02-16 14:00:00-08:00,333.3,0.454
505,1692,2022-12-12 04:00:00,12,4,-8.6825,-6.11,5.0,0.0,11027.11,52.0,27.6,-1.7365,-1.222,-2.5725,-2.5725,0.421031097,-26299.5025,2022-12-12,04:00:00,2022,12,12/1/222,20221212,2022-12-12 06:58:53-08:00,2022-12-13T00:52:11+00:00,35598,12/12/2022 04:00:00,2022-12-12 04:00:00-08:00,11.318,,88521.86,200.0,87.57,8.231,,12.0,35.371452,-101.387665,2022-12-12 04:00:00-08:00,0.0,0.0
506,1696,2023-03-01 03:00:00,1,3,-8.58,10.3,2.51,0.0,10745.27,48.0,15.0,-3.418326693,4.103585657,-18.88,-18.88,-1.833009709,-38508.18,2023-03-01,03:00:00,2023,3,03/0/223,20230301,2023-03-01 06:29:32-08:00,2023-03-02T01:58:27+00:00,41335,03/01/2023 03:00:00,2023-03-01 03:00:00-08:00,,,88521.86,10.0,41.18,3.087,,4.0,35.371452,-101.387665,2023-03-01 03:00:00-08:00,0.0,0.0
507,1697,2023-03-05 05:00:00,5,5,-8.575,-11.1,2.67,0.0,10537.85,37.0,11.5,-3.211610487,-4.157303371,2.525,2.525,-0.227477477,-38631.5875,2023-03-05,05:00:00,2023,3,03/0/223,20230305,2023-03-05 06:24:20-08:00,2023-03-06T02:01:57+00:00,41857,03/05/2023 05:00:00,2023-03-05 05:00:00-08:00,,,88610.88,180.0,64.9,8.231,,4.0,35.371452,-101.387665,2023-03-05 05:00:00-08:00,0.0,0.0
508,1700,2022-10-22 08:00:00,22,8,-8.5325,-2.03,4.43,0.0,12174.45,61.0,17.3,-1.926072235,-0.458239278,-6.5025,-6.5025,3.20320197,-23614.9725,2022-10-22,08:00:00,2022,10,10/2/222,20221022,2022-10-22 07:12:36-07:00,2022-10-23T01:19:37+00:00,40021,10/22/2022 08:00:00,2022-10-22 08:00:00-07:00,,,88254.78,250.0,35.13,9.26,,21.0,35.371452,-101.387665,2022-10-22 08:00:00-07:00,291.7,0.341
509,1711,2023-03-11 15:00:00,11,15,-8.445,-12.72,2.38,0.0,14527.53,69.1,20.7,-3.548319328,-5.344537815,4.275,4.275,-0.336084906,-38779.3375,2023-03-11,15:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 15:00:00,2023-03-11 15:00:00-08:00,,,88165.75,50.0,34.25,8.231,,18.0,35.371452,-101.387665,2023-03-11 15:00:00-08:00,217.4,0.255
510,1713,2023-02-15 19:00:00,15,19,-8.435,0.0,2.43,0.0,15110.27,28.9,20.7,-3.471193416,0.0,-8.435,-8.435,#NAME?,-38516.115,2023-02-15,19:00:00,2023,2,02/1/223,20230215,2023-02-15 06:46:02-08:00,2023-02-16T01:45:32+00:00,39570,02/15/2023 19:00:00,2023-02-15 19:00:00-08:00,13.89,,89026.34,340.0,85.71,10.289,,-6.0,35.371452,-101.387665,2023-02-15 19:00:00-08:00,0.0,0.0
511,1716,2022-11-05 23:00:00,5,23,-8.4,-8.97,3.94,0.0,12359.05,57.0,15.0,-2.131979695,-2.276649746,0.57,0.57,-0.063545151,-24837.5325,2022-11-05,23:00:00,2022,11,11/0/222,20221105,2022-11-05 07:25:25-07:00,2022-11-06T01:05:10+00:00,38385,11/05/2022 23:00:00,2022-11-05 23:00:00-07:00,,,88047.05,270.0,37.97,3.087,,13.0,35.371452,-101.387665,2022-11-05 23:00:00-07:00,0.0,0.0
512,1717,2023-02-22 11:00:00,22,11,-8.3875,-11.34,2.1,0.0,13936.59,59.0,31.1,-3.994047619,-5.4,2.9525,2.9525,-0.260361552,-38850.3225,2023-02-22,11:00:00,2023,2,02/2/223,20230222,2023-02-22 06:38:09-08:00,2023-02-23T01:52:08+00:00,40439,02/22/2023 11:00:00,2023-02-22 11:00:00-08:00,14.404,,87453.54,250.0,24.06,11.318,,19.0,35.371452,-101.387665,2023-02-22 11:00:00-08:00,661.3,0.788
513,1722,2022-10-27 05:00:00,27,5,-8.335,-9.66,5.26,0.0,10972.92,46.0,16.1,-1.58460076,-1.836501901,1.325,1.325,-0.137163561,-24729.3125,2022-10-27,05:00:00,2022,10,10/2/222,20221027,2022-10-27 07:17:04-07:00,2022-10-28T01:14:00+00:00,39416,10/27/2022 05:00:00,2022-10-27 05:00:00-07:00,,,88432.83,160.0,81.2,6.688,,7.0,35.371452,-101.387665,2022-10-27 05:00:00-07:00,0.0,0.0
514,1724,2023-02-19 16:00:00,19,16,-8.33,-2.55,2.26,0.0,12692.72,70.0,31.1,-3.685840708,-1.128318584,-5.78,-5.78,2.266666667,-38837.62,2023-02-19,16:00:00,2023,2,02/1/223,20230219,2023-02-19 06:41:38-08:00,2023-02-20T01:49:20+00:00,40062,02/19/2023 16:00:00,2023-02-19 16:00:00-08:00,13.89,,88907.64,250.0,34.25,11.318,,18.0,35.371452,-101.387665,2023-02-19 16:00:00-08:00,3.8,0.017
515,1725,2023-02-16 15:00:00,16,15,-8.32,1.25,2.44,0.0,16127.91,28.9,20.7,-3.409836066,0.512295082,-9.57,-9.57,-7.656,-38628.3425,2023-02-16,15:00:00,2023,2,02/1/223,20230216,2023-02-16 06:44:58-08:00,2023-02-17T01:46:29+00:00,39691,02/16/2023 15:00:00,2023-02-16 15:00:00-08:00,,,89768.22,350.0,50.09,8.231,,-2.0,35.371452,-101.387665,2023-02-16 15:00:00-08:00,176.1,0.247
516,1726,2023-03-11 20:00:00,11,20,-8.3,13.39,2.38,0.0,,,,-3.487394958,5.62605042,-21.69,-21.69,-1.619865571,-38756.9975,2023-03-11,20:00:00,2023,3,03/1/223,20230311,2023-03-11 06:16:17-08:00,2023-03-12T02:07:03+00:00,42646,03/11/2023 20:00:00,2023-03-11 20:00:00-08:00,,,88610.88,40.0,49.51,5.144,,9.0,35.371452,-101.387665,2023-03-11 20:00:00-08:00,0.0,0.0
517,1727,2022-12-28 23:00:00,28,23,-8.2975,10.2,4.9,0.0,13684.91,54.0,23.0,-1.693367347,2.081632653,-18.4975,-18.4975,-1.813480392,-35254.3575,2022-12-28,23:00:00,2022,12,12/2/222,20221228,2022-12-28 07:07:11-08:00,2022-12-29T00:59:35+00:00,35544,12/28/2022 23:00:00,2022-12-28 23:00:00-08:00,,,88106.4,250.0,40.24,13.89,,11.0,35.371452,-101.387665,2022-12-28 23:00:00-08:00,0.0,0.0
518,1730,2022-11-09 16:00:00,9,16,-8.2675,-5.2,3.9,0.0,17937.55,73.9,28.8,-2.119871795,-1.333333333,-3.0675,-3.0675,0.589903846,-24064.3725,2022-11-09,16:00:00,2022,11,11/0/222,20221109,2022-11-09 06:29:15-08:00,2022-11-10T01:01:50+00:00,37955,11/09/2022 16:00:00,2022-11-09 16:00:00-08:00,14.919,,88610.88,170.0,64.32,11.832,,21.0,35.371452,-101.387665,2022-11-09 16:00:00-08:00,0.0,0.0
